date,close,broken_net_rate,bn_z10y,erp,breadth,new_low,vol_ratio,ret5,vol_temp,rsi14,bias60,drawdown,margin_chg5,limit_up_rate,limit_down_rate,max_consec_limit,n_sample,asi_v2,coverage,zone_v2,asi_v2_noerp,asi_v2_nolvspec,asi_v1
2019-03-19,3090.97,4.55,0.49,,50.63,0.0,1.437,1.0,54.02,66.8,13.9,-7.09,1.357,2.618,0.175,3,573,59.8,1.0,Neutral,59.8,60.0,65.3
2019-03-20,3090.64,4.2,0.38,,54.87,0.0,1.448,2.1,61.74,66.76,13.54,-7.1,1.321,3.141,0.0,4,573,62.5,1.0,Optimistic,62.5,63.0,67.2
2019-03-21,3101.45,4.21,0.38,,65.81,0.0,1.647,3.7,77.46,67.53,13.57,-6.77,2.532,4.021,0.0,5,572,67.8,1.0,Optimistic,67.8,68.0,71.7
2019-03-22,3104.15,4.04,0.33,,58.75,0.0,1.422,2.73,65.51,67.73,13.29,-6.69,2.777,3.147,0.0,6,572,65.4,1.0,Optimistic,65.4,65.0,68.8
2019-03-25,3043.03,4.21,0.39,,46.51,0.0,1.458,-1.72,35.39,58.82,10.72,-8.07,2.934,2.622,0.35,7,572,56.1,1.0,Neutral,56.1,54.1,61.5
2019-03-26,2997.09,5.28,0.75,,40.8,0.0,1.333,-3.04,26.95,53.15,8.73,-8.94,2.158,1.93,2.281,8,570,50.6,1.0,Neutral,50.6,48.6,54.7
2019-03-27,3022.72,4.91,0.63,,44.28,0.0,1.083,-2.2,32.73,55.71,9.33,-8.16,1.988,4.545,0.35,9,572,53.5,1.0,Neutral,53.5,51.5,55.5
2019-03-28,2994.94,5.61,0.86,,35.12,0.0,1.058,-3.43,26.35,52.37,8.01,-8.99,1.01,1.923,1.923,10,571,48.6,1.0,Neutral,48.6,47.1,49.6
2019-03-29,3090.76,4.71,0.56,,43.52,0.0,1.365,-0.43,43.79,61.05,11.07,-6.07,1.28,3.13,0.348,11,574,56.4,1.0,Neutral,56.4,55.5,60.1
2019-04-01,3170.36,4.18,0.39,,57.61,0.0,1.669,4.18,81.77,66.51,13.46,-3.66,1.317,6.25,0.174,12,576,67.6,1.0,Optimistic,67.6,68.3,69.8
2019-04-02,3176.82,4.01,0.33,,64.65,0.0,1.57,6.0,85.25,66.92,13.23,-3.17,2.325,2.604,0.347,13,575,69.7,1.0,Optimistic,69.7,70.3,71.9
2019-04-03,3216.3,3.83,0.27,,66.54,0.0,1.484,6.4,82.71,69.36,14.13,-1.45,2.725,3.819,0.521,14,576,71.0,1.0,Optimistic,71.0,71.4,73.6
2019-04-04,3246.57,3.83,0.27,,71.31,0.0,1.587,8.4,85.75,71.12,14.67,0.0,2.811,2.783,0.348,15,575,72.5,1.0,Optimistic,72.5,73.2,76.0
2019-04-08,3244.81,3.65,0.21,,60.54,0.18,1.674,4.98,88.19,70.87,14.12,-0.05,4.152,4.333,0.173,6,577,73.4,1.0,Optimistic,73.4,73.4,73.8
2019-04-09,3239.66,3.66,0.22,,52.73,0.18,1.187,2.19,57.79,70.08,13.47,-0.21,3.703,1.736,0.694,6,576,65.9,1.0,Optimistic,65.9,65.3,67.8
2019-04-10,3241.93,3.48,0.16,,50.72,0.18,1.226,2.05,57.66,70.23,13.08,-0.14,3.317,3.64,0.347,7,577,66.2,1.0,Optimistic,66.2,65.6,67.9
2019-04-11,3189.96,3.66,0.22,,40.2,0.18,1.125,-0.82,40.23,62.15,10.85,-1.74,2.63,2.431,1.389,2,576,59.2,1.0,Neutral,59.2,58.6,60.0
2019-04-12,3188.63,3.65,0.22,,39.85,0.18,0.916,-1.78,34.91,61.96,10.38,-1.78,2.149,1.903,0.865,2,577,57.7,1.0,Neutral,57.7,57.1,57.1
2019-04-15,3177.79,3.82,0.28,,37.52,0.0,1.095,-2.07,33.42,60.28,9.61,-2.12,0.838,1.211,0.346,2,578,55.5,1.0,Neutral,55.5,55.7,57.5
2019-04-16,3253.6,2.96,-0.02,,42.87,0.0,1.112,0.43,46.96,66.99,11.77,0.0,1.139,2.08,0.347,2,577,63.0,1.0,Optimistic,63.0,64.2,64.4
2019-04-17,3263.12,3.12,0.04,,46.44,0.0,1.099,0.65,48.03,67.73,11.65,0.0,1.207,3.109,0.173,3,579,63.2,1.0,Optimistic,63.2,64.1,65.3
2019-04-18,3250.2,3.47,0.16,,48.53,0.0,0.99,1.89,52.94,65.59,10.78,-0.4,1.478,2.591,0.0,4,579,63.0,1.0,Optimistic,63.0,63.5,62.9
2019-04-19,3270.8,2.96,-0.01,,52.17,0.18,0.95,2.58,55.57,67.36,11.03,0.0,1.926,2.253,0.173,5,577,65.9,1.0,Optimistic,65.9,66.5,65.6
2019-04-22,3215.04,3.14,0.05,,51.67,0.18,1.057,1.17,50.29,58.57,8.76,-1.7,2.187,0.868,0.868,6,575,63.0,1.0,Optimistic,63.0,63.2,63.0
2019-04-23,3198.59,3.48,0.16,,38.05,0.18,0.975,-1.69,35.37,56.24,7.85,-2.21,1.243,1.04,1.56,7,577,56.5,1.0,Neutral,56.5,56.4,55.3
2019-04-24,3201.61,3.48,0.16,,40.55,0.0,0.809,-1.88,34.48,56.58,7.57,-2.12,1.07,2.426,0.52,8,577,56.8,1.0,Neutral,56.8,56.5,53.9
2019-04-25,3123.83,4.36,0.47,,36.21,0.71,0.954,-3.89,24.92,46.51,4.64,-4.49,0.284,1.394,5.052,9,574,48.6,1.0,Neutral,48.6,48.1,48.6
2019-04-26,3086.4,4.52,0.52,,28.9,1.23,0.814,-5.64,21.55,42.58,3.1,-5.64,-0.173,1.906,2.253,10,577,45.7,1.0,Neutral,45.7,44.7,42.1
2019-04-29,3062.5,5.04,0.7,,27.5,1.23,0.842,-4.74,22.27,40.24,2.04,-6.37,-1.611,1.04,12.652,1,576,42.1,1.0,Neutral,42.1,42.8,40.1
2019-04-30,3078.34,4.37,0.47,,39.23,0.53,0.636,-3.76,28.19,42.49,2.3,-5.88,-2.657,1.391,2.087,2,575,46.3,1.0,Neutral,46.3,47.7,42.8
2019-05-06,2906.46,6.61,1.24,,25.92,2.81,0.933,-9.22,19.92,29.5,-3.58,-11.14,-4.104,0.865,34.775,2,578,33.0,1.0,Neutral,33.0,33.5,32.2
2019-05-07,2926.39,5.75,0.94,,40.65,0.35,0.717,-6.32,22.89,32.09,-3.11,-10.53,-4.058,3.813,1.04,3,577,39.4,1.0,Neutral,39.4,39.8,36.1
2019-05-08,2893.76,6.27,1.12,,43.8,1.23,0.651,-6.24,23.8,30.13,-4.35,-11.53,-3.864,2.6,0.693,3,577,37.3,1.0,Neutral,37.3,37.4,34.3
2019-05-09,2850.95,6.42,1.17,,46.28,1.23,0.561,-6.91,25.04,27.75,-5.89,-12.84,-3.072,0.518,2.073,2,578,36.5,1.0,Neutral,36.5,36.5,32.3
2019-05-10,2939.21,5.9,0.99,,50.53,0.18,0.789,-4.52,23.85,38.56,-3.13,-10.14,-1.917,4.145,0.173,2,579,41.5,1.0,Neutral,41.5,40.9,42.5
2019-05-13,2903.71,6.24,1.11,,55.87,0.7,0.589,-0.09,40.24,36.21,-4.42,-11.22,-1.161,2.759,0.517,3,580,43.5,1.0,Neutral,43.5,43.0,39.5
2019-05-14,2883.61,6.07,1.05,,44.48,1.22,0.578,-1.46,35.88,34.91,-5.17,-11.84,-0.775,1.724,0.862,3,580,41.3,1.0,Neutral,41.3,40.2,34.9
2019-05-15,2938.68,5.72,0.93,,55.02,0.35,0.64,1.55,46.22,41.13,-3.47,-10.15,-0.649,2.931,0.345,4,580,47.1,1.0,Neutral,47.1,46.6,42.7
2019-05-16,2955.71,5.39,0.82,,62.35,0.7,0.689,3.67,54.58,42.95,-3.06,-9.63,-0.508,2.422,0.346,5,578,50.0,1.0,Neutral,50.0,49.9,46.9
2019-05-17,2882.3,6.77,1.3,,44.05,2.63,0.737,-1.94,34.31,37.57,-5.53,-11.88,-1.045,1.382,4.491,6,579,38.2,1.0,Neutral,38.2,37.0,36.5
2019-05-20,2870.61,6.6,1.24,,46.75,3.15,0.579,-1.14,36.89,36.78,-5.97,-12.24,-0.73,1.727,1.9,3,579,39.0,1.0,Neutral,39.0,37.7,35.1
2019-05-21,2905.97,6.07,1.06,,59.34,0.52,0.587,0.78,42.98,40.83,-4.89,-11.15,-0.515,2.586,0.0,4,580,45.2,1.0,Neutral,45.2,44.2,42.0
2019-05-22,2891.7,6.22,1.11,,45.64,2.44,0.556,-1.6,35.43,39.72,-5.43,-11.59,-0.722,1.203,0.172,5,581,40.4,1.0,Neutral,40.4,38.9,36.1
2019-05-23,2852.51,6.91,1.35,,34.86,5.58,0.551,-3.49,29.72,36.78,-6.73,-12.79,-0.999,1.89,2.749,6,582,34.8,1.0,Neutral,34.8,32.8,29.7
2019-05-24,2852.99,7.25,1.47,,40.01,4.01,0.469,-1.02,36.9,36.84,-6.66,-12.77,-0.876,1.203,1.375,2,582,36.4,1.0,Neutral,36.4,34.8,30.3
2019-05-27,2892.38,6.39,1.17,,50.14,0.52,0.562,0.76,42.65,41.86,-5.35,-11.57,-0.359,2.749,0.0,3,582,44.1,1.0,Neutral,44.1,42.9,38.1
2019-05-28,2909.91,6.39,1.17,,41.38,1.22,0.649,0.14,41.47,44.0,-4.75,-11.03,-0.699,1.203,0.859,4,582,42.8,1.0,Neutral,42.8,41.9,37.0
2019-05-29,2914.7,6.38,1.17,,46.51,1.74,0.585,0.8,43.02,44.59,-4.58,-10.89,-0.473,2.23,0.686,5,583,43.7,1.0,Neutral,43.7,42.6,38.3
2019-05-30,2905.8,6.72,1.29,,50.45,3.48,0.61,1.87,46.81,43.66,-4.83,-11.16,-0.238,2.058,1.372,6,583,43.2,1.0,Neutral,43.2,41.9,39.2
2019-05-31,2898.7,6.55,1.23,,52.33,3.48,0.583,1.6,45.54,42.89,-4.99,-11.38,-0.172,1.887,1.372,7,583,43.2,1.0,Neutral,43.2,41.8,39.4
2019-06-03,2890.08,6.72,1.29,,37.65,5.05,0.655,-0.08,40.78,41.92,-5.19,-11.64,-0.84,1.887,1.372,8,583,39.6,1.0,Neutral,39.6,38.0,34.6
2019-06-04,2862.28,7.07,1.41,,33.48,7.14,0.578,-1.64,35.33,38.87,-5.98,-12.49,-1.006,1.201,2.23,2,583,35.4,1.0,Neutral,35.4,33.9,30.3
2019-06-05,2861.42,7.24,1.47,,32.56,4.18,0.567,-1.83,34.73,38.78,-5.88,-12.52,-1.28,1.372,0.515,3,583,35.7,1.0,Neutral,35.7,34.0,29.7
2019-06-06,2827.8,7.93,1.7,,28.78,7.84,0.565,-2.68,32.1,35.2,-6.92,-13.54,-1.814,1.372,4.117,4,583,31.7,1.0,Neutral,31.7,30.0,25.8
2019-06-10,2852.13,7.6,1.59,,36.01,2.44,0.543,-1.61,35.39,39.55,-6.02,-12.8,-1.477,3.265,1.203,5,582,36.3,1.0,Neutral,36.3,34.6,30.2
2019-06-11,2925.72,6.74,1.29,,51.28,0.17,0.862,1.23,48.04,50.4,-3.53,-10.55,-1.116,5.67,0.172,6,582,47.6,1.0,Neutral,47.6,47.1,45.4
2019-06-12,2909.38,6.56,1.23,,52.08,0.35,0.806,1.65,49.0,48.32,-4.01,-11.05,-0.524,2.062,1.031,7,582,47.3,1.0,Neutral,47.3,46.8,44.2
2019-06-13,2910.74,6.56,1.23,,55.84,0.35,0.723,1.72,48.06,48.51,-3.92,-11.01,-0.101,1.546,0.344,5,582,47.7,1.0,Neutral,47.7,47.0,44.3
2019-06-14,2881.97,6.74,1.29,,55.46,1.92,0.738,1.92,49.02,44.77,-4.79,-11.89,0.008,0.687,1.203,3,582,44.8,1.0,Neutral,44.8,44.0,42.8
2019-06-17,2887.62,6.56,1.23,,50.0,2.09,0.531,1.24,43.73,45.65,-4.5,-11.72,0.069,1.89,0.515,2,582,44.1,1.0,Neutral,44.1,42.9,38.7
2019-06-18,2890.16,6.56,1.23,,38.59,2.09,0.517,-1.22,36.49,46.07,-4.31,-11.64,-0.262,1.031,0.515,3,582,41.5,1.0,Neutral,41.5,40.2,34.6
2019-06-19,2917.8,6.4,1.17,,50.68,0.35,0.817,0.29,43.53,50.55,-3.3,-10.79,-0.55,1.721,0.0,4,581,47.1,1.0,Neutral,47.1,46.6,45.1
2019-06-20,2987.12,6.06,1.05,,54.56,0.87,1.039,2.62,57.48,59.6,-0.94,-8.67,-0.485,1.549,0.344,2,581,53.1,1.0,Neutral,53.1,54.0,53.5
2019-06-21,3001.98,5.87,0.99,,69.64,0.0,1.032,4.16,65.18,61.24,-0.39,-8.22,-0.085,3.265,0.0,2,581,58.1,1.0,Neutral,58.1,59.1,58.7
2019-06-24,3008.15,5.86,0.98,,67.46,0.17,0.76,4.17,58.23,61.93,-0.17,-8.03,0.355,2.401,0.515,3,583,56.6,1.0,Neutral,56.6,57.3,54.7
2019-06-25,2982.07,6.21,1.1,,63.61,0.7,0.889,3.18,57.11,57.29,-1.03,-8.83,0.675,0.858,0.343,2,583,53.6,1.0,Neutral,53.6,53.6,53.6
2019-06-26,2976.28,6.54,1.22,,55.28,0.87,0.641,2.0,47.76,56.28,-1.19,-9.0,0.718,1.199,1.199,3,583,49.9,1.0,Neutral,49.9,49.3,46.5
2019-06-27,2996.79,6.2,1.1,,50.77,0.52,0.723,0.32,42.8,59.03,-0.51,-8.38,0.502,2.055,0.342,4,584,50.5,1.0,Neutral,50.5,49.9,47.7
2019-06-28,2978.88,6.2,1.1,,37.19,1.22,0.675,-0.77,38.48,55.73,-1.05,-8.93,0.094,0.856,0.171,5,584,46.6,1.0,Neutral,46.6,45.6,41.1
2019-07-01,3044.9,6.2,1.1,,48.62,0.0,0.945,1.22,49.08,63.77,1.22,-6.91,0.198,3.253,0.171,6,584,53.6,1.0,Neutral,53.6,53.5,52.4
2019-07-02,3043.94,6.2,1.09,,53.51,0.0,0.819,2.07,50.99,63.59,1.26,-6.94,0.183,1.027,0.342,4,584,54.0,1.0,Neutral,54.0,54.4,52.2
2019-07-03,3015.26,6.19,1.09,,49.31,0.35,0.823,1.31,47.85,58.27,0.42,-7.81,0.548,1.197,0.684,3,585,51.2,1.0,Neutral,51.2,50.9,49.1
